Дата;Время;k_int_ref;с_weight;bridge_temp;tenzo_h;tenzo_l;LH;LL;free;temp;datetime;level
14.03.2023;12:04:47;795;58;208;3;38367;3;38213;0;2.08;14.03.2023 12:04;234821
14.03.2023;12:04:52;786;58;211;3;38369;3;38213;0;2.11;14.03.2023 12:04;234821
14.03.2023;12:04:57;799;58;206;3;38371;3;38213;0;2.06;14.03.2023 12:04;234821
14.03.2023;12:05:02;796;58;208;3;38368;3;38214;0;2.08;14.03.2023 12:05;234822
14.03.2023;12:05:07;787;58;211;3;38368;3;38214;0;2.11;14.03.2023 12:05;234822
14.03.2023;12:05:12;799;58;206;3;38370;3;38214;0;2.06;14.03.2023 12:05;234822
14.03.2023;12:05:17;796;58;208;3;38368;3;38214;0;2.08;14.03.2023 12:05;234822
14.03.2023;12:05:22;796;58;208;3;38368;3;38214;0;2.08;14.03.2023 12:05;234822
14.03.2023;12:05:27;792;58;210;3;38368;3;38214;0;2.1;14.03.2023 12:05;234822
14.03.2023;12:05:32;797;58;208;3;38370;3;38215;0;2.08;14.03.2023 12:05;234823
14.03.2023;12:05:37;789;58;211;3;38370;3;38215;0;2.11;14.03.2023 12:05;234823
14.03.2023;12:05:42;797;58;208;3;38369;3;38215;0;2.08;14.03.2023 12:05;234823
14.03.2023;12:05:47;799;58;206;3;38367;3;38215;0;2.06;14.03.2023 12:05;234823
14.03.2023;12:05:52;782;58;213;3;38366;3;38215;0;2.13;14.03.2023 12:05;234823
14.03.2023;12:05:57;782;58;213;3;38366;3;38215;0;2.13;14.03.2023 12:05;234823
14.03.2023;12:06:02;783;58;213;3;38367;3;38215;0;2.13;14.03.2023 12:06;234823
14.03.2023;12:06:07;791;58;211;3;38366;3;38215;0;2.11;14.03.2023 12:06;234823
14.03.2023;12:06:12;795;58;210;3;38368;3;38215;0;2.1;14.03.2023 12:06;234823
14.03.2023;12:06:17;792;58;211;3;38368;3;38215;0;2.11;14.03.2023 12:06;234823
14.03.2023;12:06:22;786;58;213;3;38367;3;38215;0;2.13;14.03.2023 12:06;234823
14.03.2023;12:06:27;793;58;211;3;38370;3;38215;0;2.11;14.03.2023 12:06;234823
14.03.2023;12:06:32;793;58;211;3;38370;3;38215;0;2.11;14.03.2023 12:06;234823
14.03.2023;12:06:37;799;58;208;3;38370;3;38215;0;2.08;14.03.2023 12:06;234823
14.03.2023;12:06:42;787;58;213;3;38369;3;38215;0;2.13;14.03.2023 12:06;234823
14.03.2023;12:06:47;794;58;211;3;38369;3;38214;0;2.11;14.03.2023 12:06;234822
14.03.2023;12:06:52;794;58;211;3;38367;3;38214;0;2.11;14.03.2023 12:06;234822
14.03.2023;12:06:57;789;58;213;3;38366;3;38214;0;2.13;14.03.2023 12:06;234822
14.03.2023;12:07:02;795;58;211;3;38368;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:07;795;58;211;3;38368;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:12;786;58;214;3;38370;3;38214;0;2.14;14.03.2023 12:07;234822
14.03.2023;12:07:17;796;58;211;3;38369;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:22;796;58;211;3;38370;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:27;796;58;211;3;38371;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:32;792;58;213;3;38370;3;38214;0;2.13;14.03.2023 12:07;234822
14.03.2023;12:07:37;792;58;213;3;38371;3;38214;0;2.13;14.03.2023 12:07;234822
14.03.2023;12:07:42;792;58;213;3;38371;3;38214;0;2.13;14.03.2023 12:07;234822
14.03.2023;12:07:47;789;58;214;3;38372;3;38214;0;2.14;14.03.2023 12:07;234822
14.03.2023;12:07:52;797;58;211;3;38371;3;38214;0;2.11;14.03.2023 12:07;234822
14.03.2023;12:07:57;793;58;213;3;38373;3;38214;0;2.13;14.03.2023 12:07;234822
14.03.2023;12:08:02;798;58;211;3;38376;3;38215;0;2.11;14.03.2023 12:08;234823
14.03.2023;12:08:07;791;58;214;3;38377;3;38215;0;2.14;14.03.2023 12:08;234823
14.03.2023;12:08:12;794;58;213;3;38374;3;38215;0;2.13;14.03.2023 12:08;234823
14.03.2023;12:08:17;794;58;213;3;38374;3;38215;0;2.13;14.03.2023 12:08;234823
14.03.2023;12:08:22;785;58;216;3;38371;3;38215;0;2.16;14.03.2023 12:08;234823
14.03.2023;12:08:27;792;58;214;3;38371;3;38215;0;2.14;14.03.2023 12:08;234823
14.03.2023;12:08:32;786;58;216;3;38371;3;38215;0;2.16;14.03.2023 12:08;234823
14.03.2023;12:08:37;796;58;213;3;38373;3;38215;0;2.13;14.03.2023 12:08;234823
14.03.2023;12:08:42;793;58;214;3;38371;3;38215;0;2.14;14.03.2023 12:08;234823
14.03.2023;12:08:47;793;58;214;3;38371;3;38215;0;2.14;14.03.2023 12:08;234823
14.03.2023;12:08:52;796;58;213;3;38371;3;38215;0;2.13;14.03.2023 12:08;234823
14.03.2023;12:08:57;788;58;216;3;38374;3;38215;0;2.16;14.03.2023 12:08;234823
14.03.2023;12:09:02;795;58;214;3;38374;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:07;795;58;214;3;38375;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:12;786;58;217;3;38373;3;38216;0;2.17;14.03.2023 12:09;234824
14.03.2023;12:09:17;795;58;214;3;38371;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:22;795;58;214;3;38371;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:27;790;58;216;3;38373;3;38216;0;2.16;14.03.2023 12:09;234824
14.03.2023;12:09:32;796;58;214;3;38371;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:37;796;58;214;3;38370;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:42;792;58;216;3;38373;3;38216;0;2.16;14.03.2023 12:09;234824
14.03.2023;12:09:47;792;58;216;3;38374;3;38216;0;2.16;14.03.2023 12:09;234824
14.03.2023;12:09:52;797;58;214;3;38375;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:09:57;797;58;214;3;38375;3;38216;0;2.14;14.03.2023 12:09;234824
14.03.2023;12:10:02;790;58;217;3;38374;3;38216;0;2.17;14.03.2023 12:10;234824
14.03.2023;12:10:07;793;58;216;3;38371;3;38215;0;2.16;14.03.2023 12:10;234823
14.03.2023;12:10:12;791;58;217;3;38371;3;38215;0;2.17;14.03.2023 12:10;234823
14.03.2023;12:10:17;784;58;219;3;38370;3;38215;0;2.19;14.03.2023 12:10;234823
14.03.2023;12:10:22;794;58;216;3;38369;3;38214;0;2.16;14.03.2023 12:10;234822
14.03.2023;12:10:27;795;58;216;3;38372;3;38214;0;2.16;14.03.2023 12:10;234822
14.03.2023;12:10:32;795;58;216;3;38372;3;38214;0;2.16;14.03.2023 12:10;234822
14.03.2023;12:10:37;792;58;217;3;38372;3;38214;0;2.17;14.03.2023 12:10;234822
14.03.2023;12:10:42;793;58;217;3;38368;3;38214;0;2.17;14.03.2023 12:10;234822
14.03.2023;12:10:47;796;58;216;3;38367;3;38214;0;2.16;14.03.2023 12:10;234822
14.03.2023;12:10:52;793;58;217;3;38370;3;38213;0;2.17;14.03.2023 12:10;234821
14.03.2023;12:10:57;796;58;216;3;38373;3;38213;0;2.16;14.03.2023 12:10;234821
14.03.2023;12:11:02;796;58;216;3;38373;3;38213;0;2.16;14.03.2023 12:11;234821
14.03.2023;12:11:07;796;58;216;3;38373;3;38213;0;2.16;14.03.2023 12:11;234821
14.03.2023;12:11:12;794;58;217;3;38377;3;38213;0;2.17;14.03.2023 12:11;234821
14.03.2023;12:11:17;795;58;217;3;38377;3;38213;0;2.17;14.03.2023 12:11;234821
14.03.2023;12:11:22;795;58;217;3;38374;3;38213;0;2.17;14.03.2023 12:11;234821
14.03.2023;12:11:27;795;58;217;3;38374;3;38213;0;2.17;14.03.2023 12:11;234821
14.03.2023;12:11:32;797;58;216;3;38374;3;38214;0;2.16;14.03.2023 12:11;234822
14.03.2023;12:11:37;796;58;217;3;38375;3;38214;0;2.17;14.03.2023 12:11;234822
14.03.2023;12:11:42;796;58;217;3;38375;3;38214;0;2.17;14.03.2023 12:11;234822
14.03.2023;12:11:47;796;58;217;3;38376;3;38214;0;2.17;14.03.2023 12:11;234822
14.03.2023;12:11:52;796;58;217;3;38375;3;38214;0;2.17;14.03.2023 12:11;234822
14.03.2023;12:11:57;796;58;217;3;38375;3;38214;0;2.17;14.03.2023 12:11;234822
14.03.2023;12:12:02;791;58;219;3;38376;3;38214;0;2.19;14.03.2023 12:12;234822
14.03.2023;12:12:07;797;58;217;3;38377;3;38214;0;2.17;14.03.2023 12:12;234822
14.03.2023;12:12:12;792;58;219;3;38376;3;38214;0;2.19;14.03.2023 12:12;234822
14.03.2023;12:12:17;792;58;219;3;38376;3;38214;0;2.19;14.03.2023 12:12;234822
14.03.2023;12:12:22;797;58;217;3;38376;3;38214;0;2.17;14.03.2023 12:12;234822
14.03.2023;12:12:27;793;58;219;3;38378;3;38215;0;2.19;14.03.2023 12:12;234823
14.03.2023;12:12:32;793;58;219;3;38379;3;38215;0;2.19;14.03.2023 12:12;234823
14.03.2023;12:12:37;791;58;220;3;38381;3;38215;0;2.2;14.03.2023 12:12;234823
14.03.2023;12:12:42;794;58;219;3;38380;3;38216;0;2.19;14.03.2023 12:12;234824
14.03.2023;12:12:47;794;58;219;3;38380;3;38216;0;2.19;14.03.2023 12:12;234824
14.03.2023;12:12:52;794;58;219;3;38380;3;38216;0;2.19;14.03.2023 12:12;234824
14.03.2023;12:12:57;795;58;219;3;38382;3;38217;0;2.19;14.03.2023 12:12;234825
14.03.2023;12:13:02;798;58;217;3;38383;3;38217;0;2.17;14.03.2023 12:13;234825
14.03.2023;12:13:07;792;58;220;3;38384;3;38217;0;2.2;14.03.2023 12:13;234825
14.03.2023;12:13:12;795;58;219;3;38382;3;38218;0;2.19;14.03.2023 12:13;234826
14.03.2023;12:13:17;793;58;220;3;38378;3;38218;0;2.2;14.03.2023 12:13;234826
14.03.2023;12:13:22;799;58;217;3;38376;3;38218;0;2.17;14.03.2023 12:13;234826
14.03.2023;12:13:27;799;58;217;3;38376;3;38218;0;2.17;14.03.2023 12:13;234826
14.03.2023;12:13:32;794;58;220;3;38376;3;38218;0;2.2;14.03.2023 12:13;234826
14.03.2023;12:13:37;788;58;222;3;38378;3;38218;0;2.22;14.03.2023 12:13;234826
14.03.2023;12:13:42;797;58;219;3;38380;3;38218;0;2.19;14.03.2023 12:13;234826
14.03.2023;12:13:47;789;58;222;3;38379;3;38218;0;2.22;14.03.2023 12:13;234826
14.03.2023;12:13:52;797;58;219;3;38376;3;38218;0;2.19;14.03.2023 12:13;234826
14.03.2023;12:13:57;797;58;219;3;38375;3;38218;0;2.19;14.03.2023 12:13;234826
14.03.2023;12:14:02;797;58;219;3;38375;3;38218;0;2.19;14.03.2023 12:14;234826
14.03.2023;12:14:07;797;58;219;3;38377;3;38218;0;2.19;14.03.2023 12:14;234826
14.03.2023;12:14:12;796;58;220;3;38381;3;38218;0;2.2;14.03.2023 12:14;234826
14.03.2023;12:14:17;791;58;222;3;38381;3;38218;0;2.22;14.03.2023 12:14;234826
14.03.2023;12:14:22;796;58;220;3;38380;3;38218;0;2.2;14.03.2023 12:14;234826
14.03.2023;12:14:27;796;58;220;3;38378;3;38218;0;2.2;14.03.2023 12:14;234826
14.03.2023;12:14:32;792;58;222;3;38379;3;38218;0;2.22;14.03.2023 12:14;234826
14.03.2023;12:14:37;792;58;222;3;38379;3;38218;0;2.22;14.03.2023 12:14;234826
14.03.2023;12:14:42;792;58;222;3;38381;3;38218;0;2.22;14.03.2023 12:14;234826
14.03.2023;12:14:47;797;58;220;3;38381;3;38218;0;2.2;14.03.2023 12:14;234826
14.03.2023;12:14:52;798;58;219;3;38383;3;38218;0;2.19;14.03.2023 12:14;234826
14.03.2023;12:14:57;786;58;224;3;38383;3;38218;0;2.24;14.03.2023 12:14;234826
14.03.2023;12:15:02;793;58;222;3;38385;3;38218;0;2.22;14.03.2023 12:15;234826
14.03.2023;12:15:07;788;58;224;3;38387;3;38218;0;2.24;14.03.2023 12:15;234826
14.03.2023;12:15:12;788;58;224;3;38387;3;38218;0;2.24;14.03.2023 12:15;234826
14.03.2023;12:15:17;794;58;222;3;38384;3;38218;0;2.22;14.03.2023 12:15;234826
14.03.2023;12:15:22;789;58;224;3;38385;3;38218;0;2.24;14.03.2023 12:15;234826
14.03.2023;12:15:27;798;58;220;3;38384;3;38219;0;2.2;14.03.2023 12:15;234827
14.03.2023;12:15:32;789;58;224;3;38385;3;38219;0;2.24;14.03.2023 12:15;234827
14.03.2023;12:15:37;786;58;225;3;38388;3;38219;0;2.25;14.03.2023 12:15;234827
14.03.2023;12:15:42;786;58;225;3;38388;3;38219;0;2.25;14.03.2023 12:15;234827
14.03.2023;12:15:47;787;58;225;3;38388;3;38219;0;2.25;14.03.2023 12:15;234827
14.03.2023;12:15:52;791;58;224;3;38388;3;38220;0;2.24;14.03.2023 12:15;234828
14.03.2023;12:15:57;792;57;224;3;38387;3;38220;0;2.24;14.03.2023 12:15;234828
14.03.2023;12:16:02;792;57;224;3;38385;3;38221;0;2.24;14.03.2023 12:16;234829
14.03.2023;12:16:07;797;58;222;3;38386;3;38221;0;2.22;14.03.2023 12:16;234829
14.03.2023;12:16:12;790;57;225;3;38386;3;38221;0;2.25;14.03.2023 12:16;234829
14.03.2023;12:16:17;790;57;225;3;38386;3;38221;0;2.25;14.03.2023 12:16;234829
14.03.2023;12:16:22;793;57;224;3;38389;3;38221;0;2.24;14.03.2023 12:16;234829
14.03.2023;12:16:27;791;57;225;3;38389;3;38222;0;2.25;14.03.2023 12:16;234830
14.03.2023;12:16:32;798;57;222;3;38388;3;38222;0;2.22;14.03.2023 12:16;234830
14.03.2023;12:16:37;798;57;222;3;38387;3;38222;0;2.22;14.03.2023 12:16;234830
14.03.2023;12:16:42;794;57;224;3;38385;3;38222;0;2.24;14.03.2023 12:16;234830
14.03.2023;12:16:47;798;57;222;3;38388;3;38223;0;2.22;14.03.2023 12:16;234831
14.03.2023;12:16:52;798;57;222;3;38388;3;38223;0;2.22;14.03.2023 12:16;234831
14.03.2023;12:16:57;798;57;222;3;38389;3;38223;0;2.22;14.03.2023 12:16;234831
14.03.2023;12:17:02;795;57;224;3;38388;3;38223;0;2.24;14.03.2023 12:17;234831
14.03.2023;12:17:07;795;57;224;3;38387;3;38223;0;2.24;14.03.2023 12:17;234831
14.03.2023;12:17:12;793;57;225;3;38388;3;38223;0;2.25;14.03.2023 12:17;234831
14.03.2023;12:17:17;787;57;227;3;38389;3;38223;0;2.27;14.03.2023 12:17;234831
14.03.2023;12:17:22;794;57;225;3;38390;3;38223;0;2.25;14.03.2023 12:17;234831
14.03.2023;12:17:27;794;57;225;3;38390;3;38223;0;2.25;14.03.2023 12:17;234831
14.03.2023;12:17:32;794;57;225;3;38390;3;38223;0;2.25;14.03.2023 12:17;234831
14.03.2023;12:17:37;797;57;224;3;38389;3;38223;0;2.24;14.03.2023 12:17;234831
14.03.2023;12:17:42;789;57;227;3;38389;3;38223;0;2.27;14.03.2023 12:17;234831
14.03.2023;12:17:47;797;57;224;3;38391;3;38223;0;2.24;14.03.2023 12:17;234831
14.03.2023;12:17:52;797;57;224;3;38390;3;38224;0;2.24;14.03.2023 12:17;234832
14.03.2023;12:17:57;795;57;225;3;38391;3;38224;0;2.25;14.03.2023 12:17;234832
14.03.2023;12:18:02;795;57;225;3;38391;3;38224;0;2.25;14.03.2023 12:18;234832
14.03.2023;12:18:07;796;57;225;3;38394;3;38224;0;2.25;14.03.2023 12:18;234832
14.03.2023;12:18:12;796;57;225;3;38395;3;38224;0;2.25;14.03.2023 12:18;234832
14.03.2023;12:18:17;796;57;225;3;38396;3;38225;0;2.25;14.03.2023 12:18;234833
14.03.2023;12:18:22;798;57;224;3;38397;3;38225;0;2.24;14.03.2023 12:18;234833
14.03.2023;12:18:27;796;57;225;3;38398;3;38226;0;2.25;14.03.2023 12:18;234834
14.03.2023;12:18:32;798;57;224;3;38401;3;38226;0;2.24;14.03.2023 12:18;234834
14.03.2023;12:18:37;798;57;224;3;38401;3;38226;0;2.24;14.03.2023 12:18;234834
14.03.2023;12:18:42;792;57;227;3;38402;3;38227;0;2.27;14.03.2023 12:18;234835
14.03.2023;12:18:47;792;57;227;3;38400;3;38227;0;2.27;14.03.2023 12:18;234835
14.03.2023;12:18:52;797;57;225;3;38398;3;38228;0;2.25;14.03.2023 12:18;234836
14.03.2023;12:18:57;797;57;225;3;38400;3;38228;0;2.25;14.03.2023 12:18;234836
14.03.2023;12:19:02;799;57;224;3;38403;3;38229;0;2.24;14.03.2023 12:19;234837
14.03.2023;12:19:07;799;57;224;3;38403;3;38230;0;2.24;14.03.2023 12:19;234838
14.03.2023;12:19:12;799;57;224;3;38403;3;38230;0;2.24;14.03.2023 12:19;234838
14.03.2023;12:19:17;798;57;225;3;38400;3;38230;0;2.25;14.03.2023 12:19;234838
14.03.2023;12:19:22;791;57;228;3;38401;3;38231;0;2.28;14.03.2023 12:19;234839
14.03.2023;12:19:27;798;57;225;3;38404;3;38231;0;2.25;14.03.2023 12:19;234839
14.03.2023;12:19:32;798;57;225;3;38402;3;38232;0;2.25;14.03.2023 12:19;234840
14.03.2023;12:19:37;794;57;227;3;38400;3;38232;0;2.27;14.03.2023 12:19;234840
14.03.2023;12:19:42;798;57;225;3;38400;3;38233;0;2.25;14.03.2023 12:19;234841
14.03.2023;12:19:47;798;57;225;3;38400;3;38233;0;2.25;14.03.2023 12:19;234841
14.03.2023;12:19:52;795;57;227;3;38400;3;38233;0;2.27;14.03.2023 12:19;234841
14.03.2023;12:19:57;798;57;225;3;38401;3;38234;0;2.25;14.03.2023 12:19;234842
14.03.2023;12:20:02;795;57;227;3;38401;3;38234;0;2.27;14.03.2023 12:20;234842
14.03.2023;12:20:07;795;57;227;3;38403;3;38234;0;2.27;14.03.2023 12:20;234842
14.03.2023;12:20:12;799;57;225;3;38403;3;38235;0;2.25;14.03.2023 12:20;234843
14.03.2023;12:20:17;796;57;227;3;38400;3;38235;0;2.27;14.03.2023 12:20;234843
14.03.2023;12:20:22;796;57;227;3;38400;3;38235;0;2.27;14.03.2023 12:20;234843
14.03.2023;12:20:27;796;57;227;3;38404;3;38235;0;2.27;14.03.2023 12:20;234843
14.03.2023;12:20:32;796;57;227;3;38408;3;38235;0;2.27;14.03.2023 12:20;234843
14.03.2023;12:20:37;796;57;227;3;38406;3;38235;0;2.27;14.03.2023 12:20;234843
14.03.2023;12:20:42;799;57;225;3;38406;3;38236;0;2.25;14.03.2023 12:20;234844
14.03.2023;12:20:47;799;57;225;3;38407;3;38236;0;2.25;14.03.2023 12:20;234844
14.03.2023;12:20:52;799;57;225;3;38407;3;38236;0;2.25;14.03.2023 12:20;234844
14.03.2023;12:20:57;797;57;227;3;38406;3;38236;0;2.27;14.03.2023 12:20;234844
14.03.2023;12:21:02;797;57;227;3;38405;3;38236;0;2.27;14.03.2023 12:21;234844
14.03.2023;12:21:07;795;57;228;3;38404;3;38236;0;2.28;14.03.2023 12:21;234844
14.03.2023;12:21:12;797;57;227;3;38404;3;38236;0;2.27;14.03.2023 12:21;234844
14.03.2023;12:21:17;795;57;228;3;38406;3;38237;0;2.28;14.03.2023 12:21;234845
14.03.2023;12:21:22;797;57;227;3;38403;3;38236;0;2.27;14.03.2023 12:21;234844
14.03.2023;12:21:27;797;57;227;3;38403;3;38236;0;2.27;14.03.2023 12:21;234844
14.03.2023;12:21:32;798;57;227;3;38404;3;38237;0;2.27;14.03.2023 12:21;234845
14.03.2023;12:21:37;796;57;228;3;38407;3;38237;0;2.28;14.03.2023 12:21;234845
14.03.2023;12:21:42;798;57;227;3;38406;3;38237;0;2.27;14.03.2023 12:21;234845
14.03.2023;12:21:47;799;57;225;3;38407;3;38237;0;2.25;14.03.2023 12:21;234845
14.03.2023;12:21:52;788;57;231;3;38408;3;38238;0;2.31;14.03.2023 12:21;234846
14.03.2023;12:21:57;792;57;230;3;38408;3;38238;0;2.3;14.03.2023 12:21;234846
14.03.2023;12:22:02;792;57;230;3;38408;3;38238;0;2.3;14.03.2023 12:22;234846
14.03.2023;12:22:07;798;57;227;3;38409;3;38238;0;2.27;14.03.2023 12:22;234846
14.03.2023;12:22:12;797;57;228;3;38409;3;38238;0;2.28;14.03.2023 12:22;234846
14.03.2023;12:22:17;790;57;231;3;38407;3;38239;0;2.31;14.03.2023 12:22;234847
14.03.2023;12:22:22;793;56;230;3;38409;3;38239;0;2.3;14.03.2023 12:22;234847
14.03.2023;12:22:27;798;56;228;3;38409;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:32;798;56;228;3;38408;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:37;798;56;228;3;38408;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:42;798;56;228;3;38411;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:47;798;56;228;3;38412;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:52;798;56;228;3;38411;3;38239;0;2.28;14.03.2023 12:22;234847
14.03.2023;12:22:57;798;56;228;3;38411;3;38240;0;2.28;14.03.2023 12:22;234848
14.03.2023;12:23:02;795;56;230;3;38412;3;38240;0;2.3;14.03.2023 12:23;234848
14.03.2023;12:23:07;792;56;231;3;38412;3;38240;0;2.31;14.03.2023 12:23;234848
14.03.2023;12:23:12;792;56;231;3;38412;3;38240;0;2.31;14.03.2023 12:23;234848
14.03.2023;12:23:17;799;56;227;3;38412;3;38241;0;2.27;14.03.2023 12:23;234849
14.03.2023;12:23:22;795;56;230;3;38414;3;38241;0;2.3;14.03.2023 12:23;234849
14.03.2023;12:23:27;793;56;231;3;38414;3;38241;0;2.31;14.03.2023 12:23;234849
14.03.2023;12:23:32;799;56;228;3;38412;3;38242;0;2.28;14.03.2023 12:23;234850
14.03.2023;12:23:37;794;56;231;3;38413;3;38242;0;2.31;14.03.2023 12:23;234850
14.03.2023;12:23:42;799;56;228;3;38413;3;38242;0;2.28;14.03.2023 12:23;234850
14.03.2023;12:23:47;799;56;228;3;38413;3;38242;0;2.28;14.03.2023 12:23;234850
14.03.2023;12:23:52;799;56;228;3;38414;3;38242;0;2.28;14.03.2023 12:23;234850
14.03.2023;12:23:57;799;56;228;3;38415;3;38243;0;2.28;14.03.2023 12:23;234851
14.03.2023;12:24:02;799;56;228;3;38413;3;38243;0;2.28;14.03.2023 12:24;234851
14.03.2023;12:24:07;794;56;231;3;38413;3;38243;0;2.31;14.03.2023 12:24;234851
14.03.2023;12:24:12;799;56;228;3;38413;3;38243;0;2.28;14.03.2023 12:24;234851
14.03.2023;12:24:17;797;56;230;3;38413;3;38243;0;2.3;14.03.2023 12:24;234851
14.03.2023;12:24:22;797;56;230;3;38413;3;38243;0;2.3;14.03.2023 12:24;234851
14.03.2023;12:24:27;799;56;228;3;38414;3;38244;0;2.28;14.03.2023 12:24;234852
14.03.2023;12:24:32;797;56;230;3;38410;3;38244;0;2.3;14.03.2023 12:24;234852
14.03.2023;12:24:37;799;56;228;3;38408;3;38244;0;2.28;14.03.2023 12:24;234852
14.03.2023;12:24:42;795;56;231;3;38410;3;38243;0;2.31;14.03.2023 12:24;234851
14.03.2023;12:24:47;790;56;233;3;38408;3;38243;0;2.33;14.03.2023 12:24;234851
14.03.2023;12:24:52;791;56;233;3;38408;3;38243;0;2.33;14.03.2023 12:24;234851
14.03.2023;12:24:57;791;56;233;3;38408;3;38243;0;2.33;14.03.2023 12:24;234851
14.03.2023;12:25:02;796;56;231;3;38409;3;38243;0;2.31;14.03.2023 12:25;234851
14.03.2023;12:25:07;796;56;231;3;38409;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:12;799;56;228;3;38410;3;38242;0;2.28;14.03.2023 12:25;234850
14.03.2023;12:25:17;796;56;231;3;38412;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:22;797;56;231;3;38415;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:27;797;56;231;3;38415;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:32;797;56;231;3;38415;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:37;798;56;230;3;38414;3;38242;0;2.3;14.03.2023 12:25;234850
14.03.2023;12:25:42;793;56;233;3;38416;3;38242;0;2.33;14.03.2023 12:25;234850
14.03.2023;12:25:47;793;56;233;3;38416;3;38242;0;2.33;14.03.2023 12:25;234850
14.03.2023;12:25:52;798;56;231;3;38417;3;38242;0;2.31;14.03.2023 12:25;234850
14.03.2023;12:25:57;794;56;233;3;38417;3;38242;0;2.33;14.03.2023 12:25;234850
14.03.2023;12:26:02;794;56;233;3;38416;3;38242;0;2.33;14.03.2023 12:26;234850
14.03.2023;12:26:07;794;56;233;3;38416;3;38242;0;2.33;14.03.2023 12:26;234850
14.03.2023;12:26:12;798;56;231;3;38416;3;38242;0;2.31;14.03.2023 12:26;234850
14.03.2023;12:26:17;794;56;233;3;38417;3;38243;0;2.33;14.03.2023 12:26;234851
14.03.2023;12:26:22;795;56;233;3;38416;3;38243;0;2.33;14.03.2023 12:26;234851
14.03.2023;12:26:27;795;56;233;3;38415;3;38243;0;2.33;14.03.2023 12:26;234851
14.03.2023;12:26:32;790;56;235;3;38416;3;38243;0;2.35;14.03.2023 12:26;234851
14.03.2023;12:26:37;787;56;236;3;38420;3;38243;0;2.36;14.03.2023 12:26;234851
14.03.2023;12:26:42;787;56;236;3;38420;3;38243;0;2.36;14.03.2023 12:26;234851
14.03.2023;12:26:47;787;56;236;3;38422;3;38244;0;2.36;14.03.2023 12:26;234852
14.03.2023;12:26:52;791;56;235;3;38422;3;38245;0;2.35;14.03.2023 12:26;234853
14.03.2023;12:26:57;792;56;235;3;38422;3;38245;0;2.35;14.03.2023 12:26;234853
14.03.2023;12:27:02;789;56;236;3;38420;3;38246;0;2.36;14.03.2023 12:27;234854
14.03.2023;12:27:07;797;56;233;3;38421;3;38246;0;2.33;14.03.2023 12:27;234854
14.03.2023;12:27:12;797;56;233;3;38421;3;38246;0;2.33;14.03.2023 12:27;234854
14.03.2023;12:27:17;790;56;236;3;38425;3;38247;0;2.36;14.03.2023 12:27;234855
14.03.2023;12:27:22;791;56;236;3;38427;3;38247;0;2.36;14.03.2023 12:27;234855
14.03.2023;12:27:27;794;56;235;3;38426;3;38247;0;2.35;14.03.2023 12:27;234855
14.03.2023;12:27:32;791;56;236;3;38422;3;38248;0;2.36;14.03.2023 12:27;234856
14.03.2023;12:27:37;795;56;235;3;38422;3;38248;0;2.35;14.03.2023 12:27;234856
14.03.2023;12:27:42;792;56;236;3;38426;3;38248;0;2.36;14.03.2023 12:27;234856
14.03.2023;12:27:47;792;56;236;3;38426;3;38248;0;2.36;14.03.2023 12:27;234856
14.03.2023;12:27:52;793;56;236;3;38427;3;38249;0;2.36;14.03.2023 12:27;234857
14.03.2023;12:27:57;799;56;231;3;38427;3;38249;0;2.31;14.03.2023 12:27;234857
14.03.2023;12:28:02;795;56;235;3;38427;3;38250;0;2.35;14.03.2023 12:28;234858
14.03.2023;12:28:07;799;56;233;3;38429;3;38250;0;2.33;14.03.2023 12:28;234858
14.03.2023;12:28:12;799;56;233;3;38429;3;38251;0;2.33;14.03.2023 12:28;234859
14.03.2023;12:28:17;796;56;235;3;38427;3;38251;0;2.35;14.03.2023 12:28;234859
14.03.2023;12:28:22;796;56;235;3;38427;3;38251;0;2.35;14.03.2023 12:28;234859
